EngagementID,ContentID,ProductID,EngagementDate,ContentType,Likes,CampaignID,Views,Clicks
2438,19,8,9/3/2025,SOCIALMEDIA,11,19,1220,95
2439,50,4,25-08-2024,VIDEO,69,8,2406,357
2440,12,4,25-05-2025,SOCIALMEDIA,4,17,1730,55
2441,42,16,13-08-2024,BLOG,4,15,1497,80
2442,46,17,20-12-2024,VIDEO,40,1,2720,257
2445,13,16,26-02-2023,VIDEO,748,15,4084,1741
2446,14,10,1/4/2023,BLOG,386,9,7236,938
2447,3,2,1/8/2023,BLOG,620,2,6715,2506
2448,28,12,26-05-2024,BLOG,7,9,560,82
2450,14,11,20-03-2024,SOCIALMEDIA,68,18,5056,462
2452,17,18,10/6/2025,SOCIALMEDIA,5,3,1023,87
2453,37,8,11/11/2025,SOCIALMEDIA,0,20,483,7
2454,5,8,2/6/2025,BLOG,4,3,580,51
2456,6,12,27-04-2025,BLOG,5,3,1326,58
2457,7,15,24-12-2023,BLOG,9,20,605,74
2458,40,9,13-07-2025,BLOG,4,15,1095,62
2459,10,10,8/7/2023,SOCIALMEDIA,179,12,2052,646
2460,44,17,9/8/2025,SOCIALMEDIA,1,12,500,28
2463,8,4,22-01-2023,SOCIALMEDIA,287,19,4036,810
2464,41,13,3/1/2024,VIDEO,339,1,6185,1208
2465,19,17,20-11-2025,VIDEO,0,5,680,12
2466,29,12,28-12-2024,BLOG,47,13,2758,284
2467,15,2,16-08-2024,SOCIALMEDIA,6,6,1168,130
2468,39,2,20-07-2024,VIDEO,118,12,4517,961
2469,25,2,29-10-2025,BLOG,0,4,559,23
2471,20,5,27-01-2023,VIDEO,360,13,2380,1009
2472,23,10,12/3/2023,SOCIALMEDIA,205,17,6509,971
2473,5,17,22-07-2024,VIDEO,5,19,1006,48
2474,42,4,27-10-2025,SOCIALMEDIA,0,14,583,15
2475,31,5,1/5/2024,VIDEO,181,8,4244,1056
2476,23,19,6/4/2023,SOCIALMEDIA,308,2,3915,1201
2477,34,16,4/5/2025,SOCIALMEDIA,6,2,1799,179
2478,10,3,20-12-2024,BLOG,32,20,2640,295
2479,15,7,6/8/2023,VIDEO,511,12,4627,1593
2480,46,7,16-03-2024,VIDEO,4,12,394,28
2481,9,1,9/5/2024,BLOG,30,17,2523,262
2482,43,14,9/1/2024,VIDEO,115,15,5677,1446
2484,23,15,10/3/2025,VIDEO,0,4,89,8
2485,12,1,14-01-2023,VIDEO,158,18,3087,748
2489,7,1,8/6/2024,VIDEO,85,13,4029,791
2490,43,15,4/6/2024,SOCIALMEDIA,90,7,2327,478
2491,35,14,20-12-2023,VIDEO,58,4,1364,306
2492,24,10,30-01-2023,BLOG,678,11,6240,2147
2493,8,10,6/9/2023,VIDEO,104,12,3120,323
2494,49,7,25-08-2023,SOCIALMEDIA,766,2,5368,2010
2495,27,7,16-09-2025,BLOG,0,8,141,4
2496,14,3,23-02-2025,BLOG,17,19,1791,130
2498,32,2,23-09-2025,VIDEO,1,18,805,33
2500,18,17,10/4/2024,SOCIALMEDIA,76,13,1602,429
2503,5,1,4/3/2024,BLOG,126,4,1505,439
2504,11,17,20-09-2025,BLOG,0,13,456,12
2510,21,1,10/7/2023,BLOG,123,8,6521,577
2511,6,5,29-05-2025,VIDEO,1,14,1515,75
2512,14,3,22-07-2025,VIDEO,1,5,979,46
2513,6,14,20-02-2023,BLOG,950,20,6599,2651
2514,47,20,6/1/2024,SOCIALMEDIA,215,3,2410,703
2516,31,12,19-12-2025,SOCIALMEDIA,0,12,602,12
2518,5,3,26-11-2025,SOCIALMEDIA,0,2,815,31
2519,25,16,24-11-2025,BLOG,0,15,232,2
2520,48,7,6/4/2025,BLOG,9,7,1041,92
2521,7,16,15-03-2024,BLOG,76,6,3859,738
2522,20,16,17-02-2023,SOCIALMEDIA,863,1,6279,2064
2525,38,16,18-11-2025,VIDEO,1,2,886,36
2526,40,14,5/1/2024,VIDEO,79,10,2438,779
2528,50,11,16-07-2025,VIDEO,0,8,765,18
2530,3,1,10/8/2025,BLOG,0,11,33,1
2531,43,1,13-11-2023,VIDEO,93,7,3222,1016
2532,9,16,24-09-2024,BLOG,137,12,3669,707
2533,6,19,16-05-2025,BLOG,9,17,1555,94
2534,43,17,11/12/2025,VIDEO,0,6,490,6
2536,40,15,21-11-2025,BLOG,0,12,184,7
2537,38,13,30-04-2025,SOCIALMEDIA,5,5,1012,107
2538,7,20,6/1/2024,BLOG,307,20,5128,1485
2539,1,10,20-04-2025,VIDEO,6,17,1540,104
2540,33,20,14-10-2023,VIDEO,2,19,215,22
2541,44,1,6/12/2025,SOCIALMEDIA,0,9,279,8
2542,26,9,16-04-2023,SOCIALMEDIA,162,2,4522,467
2543,8,2,9/1/2023,BLOG,531,10,9032,1108
2544,46,14,6/7/2023,SOCIALMEDIA,246,20,2505,786
2545,27,18,16-10-2023,BLOG,313,13,7226,1794
2546,30,1,9/10/2023,VIDEO,289,7,6158,1035
2547,8,20,18-03-2024,SOCIALMEDIA,133,6,2612,554
2548,37,7,20-02-2023,VIDEO,117,6,2700,663
2549,27,18,24-10-2023,SOCIALMEDIA,72,1,5278,472
2551,3,2,12/12/2024,SOCIALMEDIA,7,15,2601,149
2552,40,18,2/11/2024,SOCIALMEDIA,24,20,3259,182
2553,10,1,22-05-2025,BLOG,5,12,1813,52
2555,30,5,23-09-2024,SOCIALMEDIA,2,11,183,14
2556,20,3,14-12-2024,BLOG,28,19,3284,337
2557,35,4,2/12/2023,VIDEO,56,3,2177,361
2558,46,6,7/3/2025,VIDEO,6,3,1892,208
2559,40,7,2/12/2025,BLOG,0,19,317,14
2561,35,12,13-03-2024,BLOG,67,9,5719,580
2563,21,19,20-03-2023,BLOG,546,13,4889,2067
2567,12,6,17-07-2024,SOCIALMEDIA,4,5,105,24
2568,40,1,8/5/2025,SOCIALMEDIA,3,3,513,42
2569,46,13,25-04-2024,BLOG,25,13,3935,252
2570,17,3,29-12-2023,SOCIALMEDIA,231,19,6526,1814
2572,43,8,7/12/2023,VIDEO,425,19,4606,1538
2573,49,1,1/12/2023,BLOG,145,5,5130,1234
2574,19,10,7/2/2024,SOCIALMEDIA,15,18,949,191
2575,11,20,3/5/2024,SOCIALMEDIA,111,2,4079,550
2576,14,5,28-12-2024,VIDEO,22,2,3181,166
2578,9,7,10/10/2025,SOCIALMEDIA,0,2,902,18
2579,35,15,22-12-2024,SOCIALMEDIA,0,12,114,10
2580,19,9,24-05-2024,BLOG,159,14,4277,907
2581,22,13,2/3/2024,BLOG,116,17,4882,817
2582,11,9,21-11-2025,VIDEO,0,4,933,29
2583,18,8,11/11/2025,BLOG,0,4,104,2
2584,33,7,4/5/2024,SOCIALMEDIA,52,8,905,239
2585,19,15,15-04-2024,BLOG,197,13,3312,787
2586,14,9,18-09-2025,VIDEO,0,7,625,27
2587,3,11,3/6/2024,BLOG,42,2,829,166
2588,40,11,2/11/2025,BLOG,0,17,570,25
2589,44,16,19-03-2025,BLOG,3,16,433,28
2592,1,14,4/5/2025,BLOG,4,6,881,72
2593,9,5,20-01-2024,VIDEO,273,6,5753,1060
2594,50,6,4/8/2025,VIDEO,3,9,1000,65
2595,4,1,8/2/2024,BLOG,60,19,2991,808
2596,38,15,4/12/2025,BLOG,0,17,927,32
2597,37,10,13-12-2024,BLOG,0,4,49,4
2599,25,18,18-10-2023,BLOG,347,8,5168,969
2600,49,9,11/1/2023,BLOG,450,17,7360,1951
2601,40,9,8/3/2024,VIDEO,235,10,4919,1253
2602,5,19,12/8/2024,SOCIALMEDIA,73,14,3703,393
2603,16,6,14-05-2023,VIDEO,46,7,872,115
2604,13,20,21-12-2024,SOCIALMEDIA,4,8,1972,127
2605,47,5,28-10-2025,SOCIALMEDIA,0,13,252,2
2606,32,8,11/4/2024,BLOG,88,2,1725,435
2607,36,13,12/11/2023,SOCIALMEDIA,129,16,3548,1019
2609,42,7,25-11-2023,SOCIALMEDIA,142,17,4129,440
2610,7,7,13-05-2025,BLOG,5,7,1569,53
2611,1,9,4/11/2025,VIDEO,0,10,831,34
2612,20,11,31-03-2024,VIDEO,62,4,3003,694
2613,24,16,25-06-2024,BLOG,49,15,1547,348
2614,15,20,20-02-2025,BLOG,3,14,1879,72
2615,46,11,15-03-2023,VIDEO,121,3,2437,315
2616,26,1,17-11-2024,SOCIALMEDIA,2,13,546,34
2618,26,19,8/4/2025,VIDEO,7,19,1608,184
2620,37,9,24-03-2023,SOCIALMEDIA,980,17,8748,3546
2622,35,3,9/3/2025,BLOG,8,12,1851,202
2623,6,10,8/6/2024,VIDEO,93,18,1809,378
2624,13,7,19-07-2025,VIDEO,7,19,1469,108
2625,46,11,18-01-2025,VIDEO,19,12,2797,154
2626,37,11,18-05-2023,BLOG,494,8,7567,1222
2627,25,11,29-08-2025,VIDEO,0,17,315,13
2629,7,17,25-11-2023,BLOG,28,12,1513,300
2632,29,14,1/5/2025,BLOG,10,5,2161,117
2633,20,6,24-07-2023,SOCIALMEDIA,123,13,4297,1051
2635,36,1,24-07-2024,BLOG,73,11,4411,967
2636,10,5,6/5/2023,VIDEO,196,18,7810,2034
2638,5,14,28-01-2025,BLOG,22,1,1871,169
2639,3,18,7/6/2024,VIDEO,1,3,102,5
2640,23,6,10/7/2024,SOCIALMEDIA,101,19,3823,494
2641,6,9,2/2/2025,VIDEO,8,6,2607,161
2644,4,20,20-03-2024,BLOG,152,3,4136,1100
2646,21,15,23-03-2023,SOCIALMEDIA,672,9,9249,3643
2648,10,5,7/10/2025,VIDEO,0,7,353,7
2649,17,2,25-11-2025,BLOG,0,15,369,15
2651,47,2,30-08-2023,SOCIALMEDIA,168,10,6379,858
2652,13,17,28-04-2023,SOCIALMEDIA,983,18,5935,2411
2653,29,12,2/4/2025,SOCIALMEDIA,2,16,1620,55
2654,39,18,2/9/2024,VIDEO,50,9,2667,461
2656,9,13,28-11-2025,BLOG,0,13,882,13
2658,19,14,11/10/2023,BLOG,69,3,1087,348
2659,40,11,21-10-2024,BLOG,14,5,1244,104
2660,31,6,18-10-2023,VIDEO,255,9,4776,832
2663,11,20,3/4/2023,SOCIALMEDIA,414,13,5396,910
2664,46,3,16-05-2023,BLOG,165,4,3541,1296
2667,29,17,19-10-2024,VIDEO,0,12,82,5
2668,28,12,19-12-2025,BLOG,0,20,595,26
2670,18,11,2/1/2024,SOCIALMEDIA,38,6,1407,188
2672,3,20,25-09-2024,VIDEO,1,15,159,15
2675,26,13,25-11-2024,VIDEO,4,13,589,43
2676,39,12,30-11-2025,BLOG,0,16,293,5
2677,31,5,29-05-2024,SOCIALMEDIA,16,17,1648,253
2679,25,13,25-09-2024,SOCIALMEDIA,6,2,667,70
2680,12,2,18-11-2024,BLOG,30,16,2076,278
2681,48,19,3/9/2025,BLOG,0,7,512,17
2683,21,5,2/11/2024,SOCIALMEDIA,16,10,1997,317
2684,37,5,10/7/2023,VIDEO,116,6,1402,382
2685,19,8,10/2/2023,SOCIALMEDIA,404,19,7895,1046
2686,6,6,25-06-2024,VIDEO,31,4,1885,238
2687,49,13,2/8/2023,BLOG,59,1,3451,368
2688,1,15,2/12/2025,VIDEO,0,2,760,21
2689,10,11,7/9/2023,BLOG,60,10,2742,641
2690,34,1,14-06-2023,SOCIALMEDIA,258,16,3805,913
2692,2,15,28-01-2025,SOCIALMEDIA,8,18,621,74
2693,7,6,12/8/2025,BLOG,0,18,329,6
2694,46,12,22-10-2025,VIDEO,0,2,248,5
2695,35,3,20-01-2024,VIDEO,62,1,4184,373
2696,27,12,7/9/2024,VIDEO,37,11,3366,254
2698,27,10,17-04-2024,BLOG,66,18,1698,309
2699,9,18,26-12-2025,BLOG,0,7,602,11
2700,36,13,24-09-2023,BLOG,79,17,3516,872
2701,18,4,25-04-2024,BLOG,11,6,886,104
2703,38,2,11/5/2025,VIDEO,1,7,266,18
2704,31,14,7/3/2024,BLOG,24,6,823,120
2706,20,13,6/5/2024,VIDEO,180,2,4256,672
2707,15,20,22-06-2024,SOCIALMEDIA,30,8,1299,152
2709,31,1,23-08-2024,SOCIALMEDIA,42,18,2506,483
2710,8,16,22-01-2025,VIDEO,26,15,1436,206
2711,18,19,21-09-2023,BLOG,106,20,4511,652
2712,15,14,1/11/2023,SOCIALMEDIA,200,7,6442,1781
2713,9,7,22-08-2023,VIDEO,60,15,1423,267
2714,28,20,25-03-2025,BLOG,6,3,1452,135
2715,6,17,16-09-2023,BLOG,24,20,1028,106
2716,48,8,17-01-2024,SOCIALMEDIA,189,6,6335,733
2717,25,18,29-05-2024,VIDEO,51,12,2172,291
2718,40,13,3/3/2023,BLOG,305,18,2000,813
2719,30,14,21-03-2023,BLOG,894,7,7878,1959
2720,25,17,29-07-2025,VIDEO,0,20,152,5
2721,45,5,31-07-2023,SOCIALMEDIA,530,14,5413,1394
2723,14,15,23-02-2023,BLOG,68,1,1517,174
2724,2,10,3/1/2025,BLOG,16,12,1784,163
2725,9,11,23-08-2025,VIDEO,1,6,1020,27
2727,15,13,8/1/2023,BLOG,90,14,659,269
2728,24,16,5/4/2023,BLOG,662,15,5664,1710
2729,15,15,6/1/2023,VIDEO,95,10,4004,756
2730,45,10,1/2/2024,BLOG,17,18,945,223
2731,45,11,8/1/2025,VIDEO,0,9,152,15
2732,44,11,1/6/2023,SOCIALMEDIA,91,15,3302,403
2733,31,13,30-06-2024,VIDEO,57,5,4995,939
2734,48,13,12/8/2024,SOCIALMEDIA,40,20,3169,233
2738,21,6,3/9/2024,VIDEO,58,9,3029,372
2740,25,8,17-04-2025,BLOG,6,17,1513,53
2741,35,5,3/5/2024,SOCIALMEDIA,96,12,2591,430
2742,37,3,16-03-2023,BLOG,42,6,396,137
2745,32,18,14-08-2023,VIDEO,309,12,3612,1001
2747,34,13,2/12/2023,BLOG,3,10,112,38
2748,16,12,29-11-2024,SOCIALMEDIA,26,5,1209,156
2749,20,18,2/3/2025,SOCIALMEDIA,10,15,967,128
2750,33,7,4/9/2025,SOCIALMEDIA,0,10,163,2
2752,12,16,4/7/2024,VIDEO,20,9,1801,159
2753,49,3,14-03-2025,BLOG,0,6,115,7
2754,15,15,19-12-2023,VIDEO,29,5,1309,101
2755,49,13,24-04-2023,VIDEO,729,1,8392,2061
2756,7,2,22-01-2024,SOCIALMEDIA,75,10,2076,298
2758,17,2,14-06-2024,BLOG,19,17,825,78
2759,38,17,8/7/2025,BLOG,1,16,490,33
2761,41,2,25-04-2024,SOCIALMEDIA,147,8,4542,1110
2762,44,19,31-08-2025,BLOG,0,3,1069,20
2763,3,1,8/3/2025,BLOG,9,15,1404,69
2765,15,6,22-03-2023,SOCIALMEDIA,858,4,5396,2422
2767,49,17,2/1/2024,SOCIALMEDIA,63,8,2252,252
2768,7,20,16-05-2023,VIDEO,129,11,896,372
2769,47,16,10/5/2023,BLOG,75,1,1266,504
2772,47,15,30-04-2023,SOCIALMEDIA,533,14,4671,1275
2773,6,10,5/2/2023,BLOG,659,14,7100,1370
2774,27,8,16-05-2024,VIDEO,41,8,2592,222
2775,17,11,22-04-2024,BLOG,276,1,5086,1337
2776,45,20,4/4/2023,BLOG,111,12,4565,601
2777,23,10,4/1/2025,SOCIALMEDIA,22,11,1426,150
2779,16,8,29-01-2025,VIDEO,3,6,250,30
2781,32,19,7/2/2024,VIDEO,110,11,3995,552
2782,21,14,27-08-2025,BLOG,0,15,346,12
2783,46,10,6/5/2025,BLOG,0,10,299,13
2784,8,7,5/10/2025,SOCIALMEDIA,0,6,319,4
2786,44,5,25-03-2025,SOCIALMEDIA,19,5,1808,169
2787,47,12,28-03-2025,BLOG,7,8,2291,73
2788,23,20,16-09-2024,BLOG,31,13,953,189
2789,4,2,7/7/2024,BLOG,114,2,3399,758
2790,35,7,10/10/2024,SOCIALMEDIA,1,10,113,10
2792,29,6,7/4/2025,BLOG,17,9,1841,200
2794,18,6,27-05-2024,VIDEO,195,1,4639,812
2795,18,10,5/3/2023,SOCIALMEDIA,224,16,1666,716
2796,35,2,2/2/2023,VIDEO,547,17,6356,1160
2797,34,16,18-03-2023,BLOG,485,7,6567,1130
2798,18,18,24-01-2025,BLOG,13,2,875,95
2802,24,10,6/8/2023,BLOG,156,13,7571,639
2803,38,16,11/7/2025,SOCIALMEDIA,2,14,1150,43
2804,13,13,4/1/2024,SOCIALMEDIA,347,6,4265,1244
2805,37,5,8/8/2024,BLOG,35,13,1188,212
2810,17,18,19-01-2023,SOCIALMEDIA,30,4,184,75
2811,21,3,11/11/2023,SOCIALMEDIA,193,3,4459,546
2812,21,1,14-07-2023,VIDEO,302,18,4141,1516
2813,48,7,1/6/2023,SOCIALMEDIA,326,2,8387,846
2814,30,19,23-10-2025,SOCIALMEDIA,1,1,740,23
2815,25,17,5/8/2025,SOCIALMEDIA,0,5,1076,14
2816,45,13,30-09-2023,BLOG,59,13,1173,212
2817,6,9,27-05-2023,BLOG,324,7,2181,902
2820,49,6,2/11/2024,BLOG,28,4,3214,585
2821,45,15,31-05-2024,BLOG,223,13,4035,934
2822,16,19,22-10-2025,SOCIALMEDIA,0,15,82,1
2823,42,14,7/10/2025,VIDEO,0,6,522,24
2824,10,12,12/7/2024,SOCIALMEDIA,81,17,4836,529
2827,3,17,10/2/2024,VIDEO,67,11,4528,538
2828,34,1,4/12/2025,VIDEO,0,20,561,18
2829,33,20,25-08-2025,SOCIALMEDIA,0,11,196,11
2830,45,18,2/2/2023,VIDEO,941,2,9196,3663
2831,15,8,24-04-2024,BLOG,61,14,3493,603
2833,26,19,27-05-2025,VIDEO,0,12,133,5
2835,34,15,14-06-2024,SOCIALMEDIA,60,6,4491,417
2836,28,2,14-12-2024,SOCIALMEDIA,5,8,1920,154
2837,29,2,5/3/2023,BLOG,232,15,2417,752
2838,29,6,16-12-2025,BLOG,0,20,674,20
2839,4,16,15-04-2025,BLOG,0,12,1107,30
2840,37,2,1/11/2024,SOCIALMEDIA,14,2,997,187
2841,27,13,17-03-2024,BLOG,122,11,3075,645
2842,8,19,14-09-2023,SOCIALMEDIA,223,10,2193,615
2843,43,9,5/1/2025,VIDEO,22,17,2444,145
2845,31,5,18-02-2023,SOCIALMEDIA,680,7,8015,3408
2847,27,5,22-01-2024,SOCIALMEDIA,46,13,910,216
2848,44,15,2/3/2024,SOCIALMEDIA,146,1,5920,1216
2849,1,8,19-11-2023,BLOG,279,18,4045,920
2850,45,6,3/8/2025,VIDEO,0,10,345,7
2851,9,11,26-11-2025,SOCIALMEDIA,0,5,259,3
2852,38,11,23-06-2025,VIDEO,1,4,1699,35
2853,43,16,25-09-2024,SOCIALMEDIA,18,18,3041,360
2855,24,3,30-05-2023,SOCIALMEDIA,299,17,6273,1825
2856,23,12,4/8/2024,BLOG,61,2,1851,319
2857,38,19,30-04-2025,VIDEO,6,15,1391,127
2858,33,9,9/7/2024,VIDEO,152,2,3565,677
2859,30,16,14-04-2025,SOCIALMEDIA,3,2,2370,128
2861,13,15,26-09-2024,SOCIALMEDIA,158,8,3896,798
2862,1,5,27-11-2023,BLOG,519,2,6244,1844
2863,44,19,17-11-2023,VIDEO,106,14,1274,346
2864,7,14,31-08-2023,VIDEO,30,12,863,161
2865,33,10,25-09-2025,BLOG,0,13,593,18
2866,20,13,8/2/2024,BLOG,190,9,5510,1357
2867,23,16,7/9/2024,BLOG,26,17,1686,219
2868,29,11,16-04-2023,VIDEO,372,14,2156,867
2869,12,7,29-04-2025,SOCIALMEDIA,2,16,1009,54
2870,8,10,25-08-2025,BLOG,1,13,775,39
2871,4,13,23-05-2023,VIDEO,129,17,2431,485
2874,29,5,9/10/2023,VIDEO,101,20,5823,858
2875,26,20,30-05-2025,VIDEO,8,18,1717,92
2876,36,7,25-06-2025,SOCIALMEDIA,0,20,815,19
2877,43,3,22-09-2023,VIDEO,419,9,6960,1667
2878,19,16,25-08-2023,BLOG,32,6,1457,232
2881,5,7,10/7/2024,VIDEO,8,6,625,118
2882,8,12,22-04-2024,SOCIALMEDIA,126,1,5305,495
2883,31,8,10/6/2023,VIDEO,393,20,5326,2157
2884,33,10,26-06-2025,SOCIALMEDIA,2,9,1426,38
2885,27,19,13-08-2025,VIDEO,0,8,412,5
2888,17,17,26-02-2023,VIDEO,333,1,5458,2431
2889,33,2,24-09-2025,SOCIALMEDIA,0,9,548,9
2890,13,16,12/8/2024,BLOG,13,2,1381,83
2893,19,3,7/1/2023,BLOG,1293,8,7643,3344
2894,30,5,30-01-2023,SOCIALMEDIA,1178,13,9692,2499
2895,31,3,12/10/2023,VIDEO,130,9,5667,1217
2897,23,19,3/12/2023,VIDEO,10,8,580,46
2898,33,9,11/10/2025,BLOG,0,17,791,9
2899,8,5,22-11-2023,SOCIALMEDIA,167,2,5316,1296
2900,9,17,12/5/2025,SOCIALMEDIA,2,18,1622,91
2901,26,13,11/2/2023,SOCIALMEDIA,110,12,4704,1076
2902,21,7,3/7/2024,BLOG,94,15,2988,688
2903,46,10,31-07-2023,SOCIALMEDIA,22,3,2124,268
2904,32,8,14-08-2023,SOCIALMEDIA,348,12,3532,1204
2905,5,3,7/4/2025,SOCIALMEDIA,14,10,2123,204
2906,45,4,3/11/2023,VIDEO,47,3,1422,268
2907,27,13,27-06-2025,VIDEO,0,8,973,28
2908,6,19,19-06-2025,SOCIALMEDIA,2,8,1243,75
2911,36,6,25-06-2025,VIDEO,2,18,1169,97
2912,14,15,12/11/2023,VIDEO,182,8,3181,549
2914,48,14,3/7/2025,BLOG,1,1,963,54
2915,4,11,27-03-2025,VIDEO,2,10,1121,70
2916,33,3,19-11-2023,VIDEO,42,14,2798,220
2917,32,11,18-11-2025,VIDEO,0,20,198,2
2918,12,20,3/5/2025,SOCIALMEDIA,0,8,163,3
2919,45,10,28-01-2023,BLOG,796,9,5305,1982
2920,44,14,25-02-2023,SOCIALMEDIA,903,2,6110,2113
2921,3,2,24-11-2025,SOCIALMEDIA,0,10,488,15
2924,26,14,30-12-2024,VIDEO,2,13,153,21
2927,33,5,11/12/2024,SOCIALMEDIA,37,13,1772,292
2928,33,20,16-03-2025,BLOG,5,3,1863,95
2929,23,18,5/9/2024,SOCIALMEDIA,0,6,151,10
2931,40,9,28-02-2024,VIDEO,90,9,3188,583
2932,28,3,30-03-2023,BLOG,64,8,948,243
2933,41,10,25-07-2025,SOCIALMEDIA,2,4,698,45
2936,35,8,10/11/2025,VIDEO,0,4,694,15
2938,38,16,11/3/2025,BLOG,4,16,2024,79
2939,18,16,12/2/2024,VIDEO,35,10,3117,512
2940,7,12,5/7/2025,VIDEO,0,14,120,6
2941,20,4,5/9/2024,SOCIALMEDIA,14,16,3643,200
2944,30,10,9/1/2023,VIDEO,1054,8,5853,2672
2945,33,6,28-07-2024,SOCIALMEDIA,113,11,2208,500
2946,17,16,13-07-2025,BLOG,5,20,1522,101
2948,17,2,24-03-2024,VIDEO,110,14,1495,390
2949,1,3,18-03-2024,SOCIALMEDIA,7,14,381,36
2950,21,6,19-11-2025,VIDEO,0,20,75,2
2951,2,11,27-08-2024,SOCIALMEDIA,33,15,3267,179
2952,49,8,5/7/2023,VIDEO,30,16,548,99
2954,47,12,10/9/2024,BLOG,55,13,1996,284
2956,17,20,16-07-2023,VIDEO,446,11,4958,1593
2958,22,18,18-05-2024,SOCIALMEDIA,14,15,1890,258
2960,34,19,7/8/2023,SOCIALMEDIA,94,7,2501,249
2961,20,5,25-03-2025,SOCIALMEDIA,3,14,477,38
2962,13,6,19-12-2025,BLOG,0,5,957,14
2963,37,12,7/6/2024,SOCIALMEDIA,134,18,3614,662
2964,43,13,23-08-2024,BLOG,28,7,1951,189
2965,37,6,25-02-2025,BLOG,27,10,2735,261
2966,19,11,22-05-2023,BLOG,566,14,4537,1711
2968,19,9,21-11-2024,SOCIALMEDIA,32,19,1833,257
2969,13,9,11/3/2025,SOCIALMEDIA,10,20,1234,152
2970,43,4,13-05-2024,BLOG,95,20,5129,390
2971,46,4,21-06-2023,VIDEO,256,5,7418,810
2972,4,15,28-10-2023,VIDEO,137,16,1250,450
2974,1,11,11/8/2024,VIDEO,52,1,2604,440
2975,28,20,13-03-2023,SOCIALMEDIA,866,3,8887,3993
2976,30,8,30-08-2024,VIDEO,27,9,1657,173
2977,33,1,20-11-2024,VIDEO,45,4,3494,294
2978,4,10,24-03-2024,BLOG,0,16,147,13
2979,49,10,8/1/2023,BLOG,204,17,3874,1018
2981,8,16,8/1/2024,VIDEO,105,8,5240,751
2982,33,13,5/1/2024,VIDEO,51,13,1667,352
2983,28,12,10/12/2025,VIDEO,1,2,846,28
2984,8,9,2/7/2025,BLOG,3,10,983,50
2986,23,15,30-11-2023,VIDEO,285,15,4019,1014
2987,7,1,4/6/2023,BLOG,464,15,7729,1353
2989,26,15,24-06-2024,BLOG,76,7,4255,313
2990,17,14,2/7/2023,SOCIALMEDIA,5,4,138,28
2992,30,4,31-03-2024,BLOG,154,12,5020,1050
2994,19,9,15-01-2025,BLOG,4,1,1065,41
2996,16,15,6/10/2025,BLOG,1,17,824,38
2997,27,9,4/6/2024,VIDEO,6,14,203,36
2998,17,6,20-08-2025,VIDEO,0,11,1003,18
2999,19,7,6/6/2024,VIDEO,26,19,3478,325
3000,11,3,3/2/2023,BLOG,1098,4,7755,2890
3002,4,14,25-06-2023,VIDEO,150,19,4279,1718
3003,49,9,4/7/2025,SOCIALMEDIA,4,7,1593,61
3005,9,6,22-02-2024,BLOG,89,3,1840,331
3006,48,10,30-07-2023,SOCIALMEDIA,112,20,6367,644
3007,17,10,5/7/2025,VIDEO,1,14,744,30
3008,28,14,22-09-2025,VIDEO,0,17,266,6
3009,44,20,18-01-2023,VIDEO,155,15,2352,806
3010,29,20,3/10/2025,VIDEO,0,13,116,2
3011,8,10,13-11-2024,VIDEO,22,12,1528,209
3012,33,6,26-10-2023,BLOG,437,9,4937,1729
3014,32,1,20-11-2025,SOCIALMEDIA,0,7,542,19
3015,29,13,29-12-2024,VIDEO,10,16,1730,94
3017,15,9,17-08-2023,BLOG,266,12,7617,911
3019,44,3,12/3/2023,SOCIALMEDIA,586,20,4665,2159
3020,6,17,7/8/2024,SOCIALMEDIA,48,17,2585,238
3022,21,3,16-05-2023,SOCIALMEDIA,335,14,6773,1287
3023,12,5,10/12/2024,VIDEO,21,8,1404,165
3024,25,18,2/11/2023,SOCIALMEDIA,173,20,2948,625
3025,26,7,30-06-2024,VIDEO,121,10,4074,860
3026,47,10,16-02-2023,SOCIALMEDIA,50,11,3152,307
3028,45,19,12/6/2025,SOCIALMEDIA,0,16,748,40
3029,43,18,16-06-2024,VIDEO,39,3,2731,215
3030,16,3,6/7/2024,SOCIALMEDIA,36,16,927,169
3031,33,19,13-10-2025,BLOG,0,18,855,13
3032,34,1,28-04-2025,SOCIALMEDIA,2,2,664,23
3034,28,17,1/10/2024,VIDEO,28,12,1927,216
3035,47,10,20-11-2024,SOCIALMEDIA,38,1,3224,325
3037,38,4,30-05-2025,SOCIALMEDIA,5,19,1645,93
3038,15,1,11/11/2023,BLOG,149,9,2459,504
3039,29,19,26-04-2025,VIDEO,0,3,199,9
3040,9,5,19-02-2025,VIDEO,12,17,2718,100
3044,8,18,6/2/2025,SOCIALMEDIA,16,17,2648,284
3045,32,1,30-09-2024,SOCIALMEDIA,42,11,1742,266
3046,15,11,18-07-2023,VIDEO,753,6,7442,2679
3047,20,16,20-01-2025,VIDEO,11,12,2433,119
3048,32,16,20-08-2025,SOCIALMEDIA,2,12,894,50
3049,11,4,25-01-2023,BLOG,125,8,2639,1129
3050,37,15,27-10-2025,VIDEO,1,16,970,39
3051,7,20,18-05-2024,VIDEO,10,9,790,193
3053,13,13,12/9/2023,SOCIALMEDIA,257,14,5403,937
3054,49,18,5/3/2024,BLOG,216,11,5345,962
3055,23,13,7/10/2023,SOCIALMEDIA,305,13,4430,1610
3056,37,17,28-12-2025,BLOG,0,4,191,2
