JourneyID,CustomerID,ProductID,VisitDate,STAGE,Action,Duration
1973,83,20,20-08-2023,PRODUCTPAGE,Click,151
1974,66,18,22-01-2024,HOMEPAGE,View,76
1975,31,1,15-06-2024,PRODUCTPAGE,View,85
1976,17,13,14-09-2024,PRODUCTPAGE,View,171
1977,55,5,22-02-2023,PRODUCTPAGE,View,166
1978,23,2,4/12/2024,HOMEPAGE,Click,281
1979,61,7,9/4/2025,HOMEPAGE,Click,246
1980,84,9,24-01-2024,CHECKOUT,Purchase,44
1981,68,6,6/10/2023,HOMEPAGE,Click,80
1982,21,20,25-03-2025,HOMEPAGE,View,189
1983,56,15,31-01-2024,HOMEPAGE,View,33
1984,44,10,27-11-2023,HOMEPAGE,View,160
1985,56,20,2/1/2024,HOMEPAGE,View,192
1986,98,4,11/4/2023,HOMEPAGE,Click,128
1987,66,14,11/6/2023,PRODUCTPAGE,Drop-off,244.5
1988,20,12,8/9/2025,PRODUCTPAGE,View,14
1989,45,1,30-11-2025,PRODUCTPAGE,View,208
1990,97,9,30-05-2023,HOMEPAGE,Click,276
1991,85,15,20-01-2023,HOMEPAGE,View,74
1992,6,17,7/9/2023,HOMEPAGE,View,293
1993,51,13,30-05-2024,HOMEPAGE,View,173
1994,22,15,24-09-2024,HOMEPAGE,Click,176
1995,85,18,3/8/2023,HOMEPAGE,View,239
1996,74,17,3/2/2023,CHECKOUT,Drop-off,128.2
1997,31,7,15-05-2023,PRODUCTPAGE,View,236
1998,40,17,30-03-2025,CHECKOUT,Drop-off,204
1999,26,14,9/7/2025,HOMEPAGE,View,88
2000,32,12,23-05-2025,HOMEPAGE,View,210
2001,29,3,4/6/2024,PRODUCTPAGE,View,27
2002,73,1,24-11-2025,CHECKOUT,Drop-off,278
2003,62,7,27-07-2024,HOMEPAGE,Click,82
2004,47,13,1/12/2024,CHECKOUT,Purchase,230
2005,68,16,8/4/2024,CHECKOUT,Drop-off,NULL
2006,71,8,22-04-2025,HOMEPAGE,Click,158
2007,83,19,1/7/2023,CHECKOUT,Purchase,127
2008,73,7,7/11/2024,PRODUCTPAGE,View,238
2009,22,18,22-08-2025,PRODUCTPAGE,View,188
2010,42,16,11/12/2023,HOMEPAGE,View,269
2011,17,1,22-11-2025,HOMEPAGE,View,204
2012,50,17,8/10/2024,CHECKOUT,Drop-off,NULL
2013,38,5,7/10/2023,PRODUCTPAGE,View,31
2014,59,5,22-05-2023,CHECKOUT,Drop-off,161
2015,42,20,1/8/2025,CHECKOUT,Drop-off,NULL
2016,25,3,31-07-2025,PRODUCTPAGE,View,290
2017,62,7,19-08-2023,CHECKOUT,Drop-off,134
2018,95,4,20-04-2024,HOMEPAGE,Click,211
2019,81,15,2/2/2024,HOMEPAGE,View,87
2020,25,6,17-11-2024,PRODUCTPAGE,View,173
2021,92,20,5/3/2023,HOMEPAGE,View,158
2022,70,8,13-11-2023,PRODUCTPAGE,View,77
2023,84,2,20-02-2025,HOMEPAGE,View,238
2024,1,18,9/9/2025,PRODUCTPAGE,View,114
2025,61,19,16-07-2023,HOMEPAGE,Click,56
2026,10,5,15-02-2024,HOMEPAGE,Click,295
2027,91,4,9/1/2023,CHECKOUT,Drop-off,201
2028,24,7,19-05-2025,PRODUCTPAGE,View,181
2029,90,13,1/8/2024,PRODUCTPAGE,View,230
2030,21,10,10/6/2024,HOMEPAGE,View,171
2031,46,2,18-10-2023,CHECKOUT,Drop-off,201
2032,7,2,15-07-2023,PRODUCTPAGE,View,75
2033,77,2,19-09-2025,HOMEPAGE,View,273
2034,36,19,17-08-2025,CHECKOUT,Drop-off,215.6666667
2035,46,18,19-08-2023,PRODUCTPAGE,View,92
2036,70,4,12/8/2024,HOMEPAGE,Click,28
2037,72,2,10/2/2025,HOMEPAGE,View,180
2038,96,13,12/2/2023,PRODUCTPAGE,View,288
2039,23,15,25-02-2025,CHECKOUT,Drop-off,104
2040,1,1,11/3/2023,HOMEPAGE,Click,26
2041,75,18,8/9/2025,PRODUCTPAGE,Click,34
2042,85,2,17-06-2024,HOMEPAGE,Click,211
2043,8,20,19-06-2023,HOMEPAGE,View,69
2044,33,7,5/11/2025,PRODUCTPAGE,View,17
2045,97,20,2/7/2024,PRODUCTPAGE,View,217
2046,93,12,20-04-2023,PRODUCTPAGE,View,77
2047,59,18,7/4/2024,PRODUCTPAGE,View,186
2048,20,6,14-01-2024,CHECKOUT,Drop-off,187.5
2049,51,20,11/12/2023,PRODUCTPAGE,View,142
2050,56,15,31-07-2023,HOMEPAGE,Click,126
2051,88,11,12/8/2025,PRODUCTPAGE,Click,188
2052,31,11,5/4/2025,HOMEPAGE,View,192
2053,50,4,17-06-2024,PRODUCTPAGE,View,289
2054,26,1,31-01-2023,CHECKOUT,Drop-off,147.5
2055,91,16,1/10/2023,CHECKOUT,Drop-off,199.5
2056,5,15,15-02-2024,PRODUCTPAGE,View,129
2057,72,2,6/10/2024,HOMEPAGE,Click,240
2058,38,19,16-11-2023,PRODUCTPAGE,Drop-off,157
2059,52,14,15-09-2024,HOMEPAGE,View,29
2060,99,7,20-06-2024,HOMEPAGE,View,133
2061,46,5,5/10/2023,PRODUCTPAGE,View,112
2062,34,16,27-08-2025,CHECKOUT,Drop-off,226
2063,52,13,18-07-2023,HOMEPAGE,Click,188
2064,30,12,9/9/2025,HOMEPAGE,Click,107
2065,40,4,29-09-2025,HOMEPAGE,View,130
2066,49,7,23-10-2023,HOMEPAGE,Click,186
2067,13,1,5/11/2023,HOMEPAGE,Click,255
2068,26,14,17-05-2023,HOMEPAGE,View,18
2069,89,12,9/3/2023,PRODUCTPAGE,View,123
2070,6,10,5/7/2025,HOMEPAGE,View,154
2071,22,3,23-08-2025,CHECKOUT,Drop-off,172.25
2072,1,20,29-05-2023,CHECKOUT,Drop-off,198
2073,18,14,12/8/2023,PRODUCTPAGE,View,25
2074,38,2,29-12-2024,HOMEPAGE,View,137
2075,21,9,9/7/2024,CHECKOUT,Drop-off,145
2076,98,3,28-11-2023,PRODUCTPAGE,View,208
2077,98,10,15-11-2024,CHECKOUT,Drop-off,150.5
2078,84,20,15-06-2025,HOMEPAGE,Click,56
2079,4,13,2/10/2023,PRODUCTPAGE,Click,153
2080,87,16,9/10/2023,HOMEPAGE,View,121
2081,26,15,10/11/2025,CHECKOUT,Drop-off,108.6666667
2082,68,11,6/3/2024,HOMEPAGE,Click,42
2083,19,13,11/1/2025,PRODUCTPAGE,Click,162
2084,88,6,17-08-2024,HOMEPAGE,View,174
2085,50,5,24-06-2024,HOMEPAGE,Click,43
2086,43,10,16-01-2024,HOMEPAGE,Click,176
2087,4,5,1/7/2023,HOMEPAGE,Click,135
2088,32,2,5/10/2025,HOMEPAGE,View,130
2089,85,18,20-11-2023,PRODUCTPAGE,View,214
2090,78,2,12/9/2023,PRODUCTPAGE,View,46
2091,41,9,23-08-2023,PRODUCTPAGE,View,44
2092,64,12,17-11-2025,HOMEPAGE,Click,243
2093,52,6,5/11/2023,HOMEPAGE,Click,300
2094,18,2,11/2/2025,PRODUCTPAGE,Click,231
2095,7,16,10/11/2024,HOMEPAGE,Click,57
2096,60,5,28-01-2025,CHECKOUT,Purchase,242
2097,54,17,15-06-2024,HOMEPAGE,View,142
2098,82,19,13-11-2023,CHECKOUT,Drop-off,149
2099,89,15,24-05-2023,HOMEPAGE,View,185
2100,15,17,30-12-2023,PRODUCTPAGE,View,97
2101,53,15,14-08-2024,HOMEPAGE,View,198
2102,81,1,30-05-2024,HOMEPAGE,View,281
2103,1,17,29-01-2024,HOMEPAGE,Click,211
2104,37,14,3/7/2025,CHECKOUT,Drop-off,128
2105,70,12,4/8/2025,HOMEPAGE,View,295
2106,83,11,14-02-2023,CHECKOUT,Drop-off,168.5
2107,58,12,29-12-2025,HOMEPAGE,Click,177
2108,34,5,27-05-2025,HOMEPAGE,View,226
2109,27,7,22-07-2023,HOMEPAGE,View,163
2110,67,14,3/6/2025,PRODUCTPAGE,View,240
2111,94,10,4/7/2023,PRODUCTPAGE,View,28
2112,30,15,15-04-2024,PRODUCTPAGE,View,156
2113,11,16,12/10/2024,PRODUCTPAGE,View,137
2114,40,5,28-09-2025,HOMEPAGE,View,298
2115,22,17,20-10-2024,HOMEPAGE,View,77
2116,20,8,10/11/2025,PRODUCTPAGE,View,156
2117,63,16,6/12/2023,HOMEPAGE,Click,29
2118,70,19,27-01-2024,HOMEPAGE,View,176
2119,23,17,28-08-2024,HOMEPAGE,View,97
2120,77,20,11/5/2024,CHECKOUT,Drop-off,154.25
2121,66,7,26-01-2023,PRODUCTPAGE,View,282
2122,21,5,28-08-2023,HOMEPAGE,View,79
2123,14,17,3/3/2025,HOMEPAGE,View,49
2124,1,3,23-09-2023,PRODUCTPAGE,View,161
2125,21,14,21-01-2025,CHECKOUT,Drop-off,159
2126,16,7,10/7/2023,HOMEPAGE,Click,217
2127,98,16,18-12-2024,CHECKOUT,Purchase,292
2128,45,17,13-12-2023,CHECKOUT,Drop-off,141.25
2129,89,11,2/1/2025,CHECKOUT,Drop-off,178.3333333
2130,30,15,14-04-2024,HOMEPAGE,View,130
2131,48,4,8/2/2024,CHECKOUT,Drop-off,74
2132,13,4,17-03-2023,PRODUCTPAGE,View,22
2133,73,9,24-05-2024,HOMEPAGE,Click,208
2134,60,4,4/5/2025,PRODUCTPAGE,Click,160
2135,53,19,24-04-2023,HOMEPAGE,View,272
2136,16,12,17-10-2023,CHECKOUT,Drop-off,183.25
2137,54,16,20-07-2025,PRODUCTPAGE,View,117
2138,33,18,4/4/2024,PRODUCTPAGE,View,133
2139,49,11,11/4/2024,PRODUCTPAGE,View,84
2140,48,16,20-06-2024,HOMEPAGE,Click,29
2141,40,3,22-09-2025,PRODUCTPAGE,Click,191
2142,34,11,31-07-2023,HOMEPAGE,Click,224
2143,46,16,4/12/2024,PRODUCTPAGE,Click,283
2144,82,14,15-10-2024,HOMEPAGE,View,281
2145,66,19,1/6/2025,PRODUCTPAGE,View,207
2146,54,1,1/10/2025,PRODUCTPAGE,View,187
2147,83,3,12/6/2024,CHECKOUT,Drop-off,227
2148,39,10,26-12-2024,PRODUCTPAGE,View,176
2149,33,14,24-12-2023,HOMEPAGE,Click,63
2150,14,13,23-10-2023,HOMEPAGE,Click,121
2151,73,9,18-02-2024,HOMEPAGE,View,152
2152,41,15,31-12-2024,PRODUCTPAGE,View,262
2153,65,16,9/2/2024,PRODUCTPAGE,View,289
2154,19,9,14-01-2025,CHECKOUT,Drop-off,147
2155,70,14,24-04-2023,PRODUCTPAGE,View,126
2156,30,20,5/4/2024,HOMEPAGE,View,60
2157,90,16,10/3/2024,CHECKOUT,Drop-off,138
2158,3,14,18-06-2023,PRODUCTPAGE,View,39
2159,4,8,15-12-2025,PRODUCTPAGE,View,259
2160,66,10,5/9/2025,HOMEPAGE,View,150
2161,42,17,18-12-2023,PRODUCTPAGE,View,144
2162,26,15,9/6/2023,HOMEPAGE,Click,219
2163,46,18,26-07-2025,PRODUCTPAGE,Click,217
2164,29,3,4/7/2023,CHECKOUT,Purchase,174
2165,45,4,12/10/2025,PRODUCTPAGE,View,35
2166,99,14,24-06-2023,PRODUCTPAGE,View,246
2167,29,6,8/4/2025,PRODUCTPAGE,View,123
2168,84,11,17-01-2023,HOMEPAGE,View,22
2169,5,19,13-01-2024,HOMEPAGE,View,135
2170,67,10,8/9/2024,CHECKOUT,Drop-off,NULL
2171,73,7,3/5/2023,CHECKOUT,Drop-off,164.2857143
2172,61,8,1/12/2024,HOMEPAGE,Click,139
2173,98,2,14-01-2023,PRODUCTPAGE,Click,298
2174,95,3,30-07-2024,CHECKOUT,Purchase,63
2175,12,10,28-03-2024,HOMEPAGE,Click,280
2176,63,7,2/8/2025,PRODUCTPAGE,Click,134
2177,77,19,6/1/2025,PRODUCTPAGE,Click,183
2178,34,5,22-08-2023,PRODUCTPAGE,Click,41
2179,63,6,1/10/2024,CHECKOUT,Purchase,122
2180,72,14,17-11-2023,HOMEPAGE,Click,106
2181,59,17,25-09-2024,CHECKOUT,Purchase,145
2182,72,9,21-06-2023,HOMEPAGE,View,19
2183,54,18,11/10/2024,HOMEPAGE,Click,294
2184,34,7,2/6/2023,PRODUCTPAGE,Click,275
2185,39,12,17-03-2023,PRODUCTPAGE,Click,57
2186,57,20,3/12/2023,PRODUCTPAGE,Click,224
2187,1,9,23-10-2024,CHECKOUT,Purchase,10
2188,95,2,6/6/2023,PRODUCTPAGE,View,237
2189,49,20,6/1/2025,PRODUCTPAGE,View,130
2190,33,16,10/5/2025,HOMEPAGE,Click,233
2191,7,8,23-12-2024,PRODUCTPAGE,Click,289
2192,93,17,21-06-2024,HOMEPAGE,Click,48
2193,19,20,25-11-2024,HOMEPAGE,Click,162
2194,33,14,4/6/2023,CHECKOUT,Purchase,217
2195,75,10,24-01-2025,PRODUCTPAGE,View,258
2196,46,12,21-04-2025,PRODUCTPAGE,View,150
2197,58,2,25-03-2024,PRODUCTPAGE,View,23
2198,34,16,1/9/2023,PRODUCTPAGE,View,187
2199,7,15,31-01-2023,HOMEPAGE,View,122
2200,93,16,8/5/2024,CHECKOUT,Drop-off,106
2201,84,6,10/7/2025,PRODUCTPAGE,View,45
2202,5,3,7/9/2024,HOMEPAGE,Click,121
2203,6,11,22-08-2024,PRODUCTPAGE,Click,136
2204,81,3,18-01-2023,PRODUCTPAGE,Click,234
2205,100,9,23-08-2024,HOMEPAGE,Click,20
2206,10,1,10/3/2025,HOMEPAGE,Click,16
2207,11,14,17-03-2025,HOMEPAGE,Click,52
2208,60,1,4/6/2025,PRODUCTPAGE,Click,281
2209,97,4,19-04-2025,CHECKOUT,Purchase,23
2210,89,17,30-11-2024,CHECKOUT,Drop-off,70
2211,67,7,6/4/2025,HOMEPAGE,View,34
2212,49,17,14-01-2025,HOMEPAGE,View,152
2213,84,14,29-07-2023,CHECKOUT,Drop-off,159.5
2214,92,14,15-08-2024,PRODUCTPAGE,View,258
2215,49,19,14-02-2023,CHECKOUT,Drop-off,168.5
2216,51,16,5/8/2025,PRODUCTPAGE,View,249
2217,28,20,19-06-2024,HOMEPAGE,View,28
2218,51,3,14-12-2025,HOMEPAGE,Click,115
2219,14,20,2/1/2024,HOMEPAGE,Click,145
2220,99,3,26-06-2024,PRODUCTPAGE,Click,281
2221,41,12,8/7/2023,HOMEPAGE,View,292
2222,84,3,19-05-2023,HOMEPAGE,Click,222
2223,61,20,11/11/2023,PRODUCTPAGE,Click,159
2224,88,4,1/6/2023,CHECKOUT,Purchase,89
2225,44,10,29-10-2023,PRODUCTPAGE,View,107
2226,4,9,20-03-2024,HOMEPAGE,View,259
2227,35,13,30-07-2025,CHECKOUT,Drop-off,200.5
2228,92,14,18-08-2023,HOMEPAGE,Click,193
2229,7,8,11/6/2023,PRODUCTPAGE,Click,181
2230,74,3,11/1/2023,CHECKOUT,Purchase,219
2231,70,2,12/3/2023,HOMEPAGE,View,20
2232,35,16,18-06-2023,HOMEPAGE,View,89
2233,95,6,7/1/2024,HOMEPAGE,Click,266
2234,31,3,3/7/2025,CHECKOUT,Purchase,107
2235,13,8,14-05-2023,CHECKOUT,Drop-off,211
2236,41,16,20-12-2025,PRODUCTPAGE,View,171
2237,72,4,2/5/2023,HOMEPAGE,View,52
2238,22,19,14-11-2024,HOMEPAGE,View,268
2239,83,18,30-03-2025,HOMEPAGE,Click,134
2240,19,6,9/6/2025,PRODUCTPAGE,Click,107
2241,84,1,12/1/2024,PRODUCTPAGE,Click,15
2242,54,6,17-11-2024,HOMEPAGE,View,234
2243,25,4,20-03-2025,PRODUCTPAGE,View,141
2244,22,3,17-05-2025,PRODUCTPAGE,View,139
2245,33,17,16-02-2025,HOMEPAGE,View,247
2246,11,15,4/6/2023,PRODUCTPAGE,View,114
2247,38,18,25-04-2025,CHECKOUT,Drop-off,90.5
2248,36,20,16-05-2024,PRODUCTPAGE,View,152
2249,61,2,21-07-2025,PRODUCTPAGE,View,131
2250,25,9,29-05-2025,PRODUCTPAGE,View,122
2251,42,14,7/8/2025,PRODUCTPAGE,View,231
2252,3,7,12/1/2023,HOMEPAGE,View,64
2253,57,15,26-05-2023,PRODUCTPAGE,View,274
2254,74,1,28-08-2025,HOMEPAGE,Click,151
2255,13,12,23-09-2025,HOMEPAGE,View,281
2256,3,13,15-12-2025,HOMEPAGE,View,284
2257,37,12,10/11/2025,PRODUCTPAGE,View,87
2258,77,9,1/8/2023,HOMEPAGE,View,221
2259,73,15,24-12-2025,PRODUCTPAGE,View,133
2260,17,18,26-12-2025,HOMEPAGE,Click,92
2261,93,13,13-05-2023,PRODUCTPAGE,Click,74
2262,83,9,8/9/2025,CHECKOUT,Purchase,117
2263,38,1,21-04-2024,PRODUCTPAGE,View,67
2264,73,5,13-04-2025,HOMEPAGE,View,249
2265,1,11,1/9/2024,HOMEPAGE,View,15
2266,97,11,27-08-2025,HOMEPAGE,Click,227
2267,29,18,7/4/2023,HOMEPAGE,Click,194
2268,83,16,24-12-2023,HOMEPAGE,Click,284
2269,59,11,23-12-2024,CHECKOUT,Drop-off,157.3333333
2270,89,3,2/11/2023,PRODUCTPAGE,View,222
2271,1,7,17-09-2025,CHECKOUT,Drop-off,209
2272,57,6,20-08-2023,CHECKOUT,Drop-off,145.5
2273,65,18,28-03-2023,PRODUCTPAGE,View,70
2274,27,1,12/9/2024,CHECKOUT,Drop-off,196.5
2275,28,1,8/7/2025,PRODUCTPAGE,View,21
2276,10,19,7/11/2025,HOMEPAGE,View,12
2277,45,5,14-07-2025,CHECKOUT,Drop-off,NULL
2278,81,9,22-06-2024,HOMEPAGE,Click,270
2279,33,2,5/9/2025,PRODUCTPAGE,Click,149
2280,90,16,17-04-2023,HOMEPAGE,Click,183
2281,93,4,21-04-2024,PRODUCTPAGE,Click,172
2282,69,2,5/1/2023,HOMEPAGE,View,55
2283,65,15,24-08-2023,PRODUCTPAGE,View,254
2284,58,3,12/6/2023,PRODUCTPAGE,View,292
2285,45,7,22-07-2024,PRODUCTPAGE,View,276
2286,8,19,20-11-2023,HOMEPAGE,View,63
2287,87,3,18-02-2023,HOMEPAGE,View,120
2288,29,4,27-07-2023,HOMEPAGE,Click,141
2289,91,12,16-07-2023,PRODUCTPAGE,Click,252
2290,97,15,9/1/2024,HOMEPAGE,View,53
2291,93,19,3/3/2024,PRODUCTPAGE,View,266
2292,19,2,25-06-2025,PRODUCTPAGE,View,216
2293,73,5,27-06-2024,CHECKOUT,Drop-off,49
2294,66,7,6/6/2025,PRODUCTPAGE,View,134
2295,67,9,4/7/2025,HOMEPAGE,View,239
2296,44,9,22-01-2023,PRODUCTPAGE,View,143
2297,70,15,18-12-2023,HOMEPAGE,View,203
2298,85,2,26-11-2024,HOMEPAGE,View,179
2299,45,2,4/7/2023,PRODUCTPAGE,View,188
2300,45,12,10/2/2024,PRODUCTPAGE,View,298
2301,24,1,6/10/2025,HOMEPAGE,View,285
2302,36,2,19-04-2025,CHECKOUT,Drop-off,107
2303,58,3,8/9/2025,HOMEPAGE,View,155
2304,79,16,27-05-2024,PRODUCTPAGE,View,13
2305,95,9,6/9/2025,PRODUCTPAGE,View,58
2306,37,18,21-01-2023,CHECKOUT,Drop-off,148.3333333
2307,5,11,28-06-2023,PRODUCTPAGE,View,104
2308,34,8,16-07-2023,HOMEPAGE,Click,121
2309,21,7,20-08-2025,PRODUCTPAGE,Click,30
2310,31,3,23-09-2023,PRODUCTPAGE,Click,133
2311,75,8,11/9/2023,CHECKOUT,Purchase,34
2312,84,17,9/6/2025,PRODUCTPAGE,View,279
2313,8,16,18-07-2023,PRODUCTPAGE,View,160
2314,29,10,27-04-2024,PRODUCTPAGE,View,24
2315,68,7,8/8/2024,PRODUCTPAGE,View,70
2316,62,13,24-09-2024,HOMEPAGE,View,207
2317,38,8,6/2/2024,PRODUCTPAGE,View,138
2318,85,13,8/12/2024,PRODUCTPAGE,View,108
2319,20,5,30-12-2023,PRODUCTPAGE,View,68
2320,65,18,11/4/2023,HOMEPAGE,Click,176
2321,46,9,20-05-2024,PRODUCTPAGE,Click,213
2322,84,13,10/11/2024,HOMEPAGE,Click,145
2323,91,3,6/3/2023,HOMEPAGE,View,51
2324,21,12,9/4/2025,HOMEPAGE,Click,104
2325,96,11,9/8/2023,CHECKOUT,Purchase,221
2326,80,10,3/6/2025,PRODUCTPAGE,View,113
2327,21,1,7/11/2023,HOMEPAGE,View,228
2328,85,17,27-12-2024,PRODUCTPAGE,View,283
2329,17,16,17-01-2025,HOMEPAGE,Click,63
2330,64,6,20-02-2025,PRODUCTPAGE,Click,251
2331,30,10,15-07-2025,HOMEPAGE,Click,206
2332,40,8,23-02-2023,CHECKOUT,Purchase,292
2333,67,6,22-10-2024,PRODUCTPAGE,View,193
2334,30,12,29-06-2025,PRODUCTPAGE,View,94
2335,49,5,30-04-2025,PRODUCTPAGE,View,18
2336,89,8,21-02-2025,PRODUCTPAGE,View,33
2337,88,13,11/12/2024,PRODUCTPAGE,View,194
2338,80,8,21-06-2025,HOMEPAGE,View,205
2339,39,2,4/8/2023,HOMEPAGE,View,272
2340,43,16,6/8/2024,CHECKOUT,Drop-off,214
2341,17,8,11/6/2025,PRODUCTPAGE,View,76
2342,90,10,25-03-2024,CHECKOUT,Drop-off,108
2343,34,14,3/4/2024,PRODUCTPAGE,View,100
2344,45,5,12/7/2025,CHECKOUT,Drop-off,192.25
2345,10,12,20-06-2025,HOMEPAGE,View,278
2346,100,7,3/3/2024,CHECKOUT,Drop-off,180.3333333
2347,92,14,25-05-2023,PRODUCTPAGE,View,158
2348,7,6,11/4/2024,CHECKOUT,Drop-off,172.25
2349,88,20,12/10/2024,PRODUCTPAGE,View,47
2350,100,2,18-02-2023,PRODUCTPAGE,View,286
2351,83,9,21-12-2025,HOMEPAGE,View,85
2352,33,18,14-06-2023,PRODUCTPAGE,View,58
2353,41,14,28-05-2024,HOMEPAGE,View,144
2354,70,5,14-01-2023,HOMEPAGE,Click,276
2355,17,10,9/9/2024,CHECKOUT,Purchase,26
2356,47,8,18-02-2025,HOMEPAGE,View,285
2357,82,5,19-02-2025,PRODUCTPAGE,View,236
2358,96,19,27-08-2024,HOMEPAGE,View,123
2359,49,1,17-08-2025,CHECKOUT,Drop-off,215.6666667
2360,82,4,26-09-2023,PRODUCTPAGE,View,204
2361,71,20,20-03-2023,HOMEPAGE,View,158
2362,25,12,15-11-2023,CHECKOUT,Drop-off,66
2363,83,16,11/12/2023,PRODUCTPAGE,View,172
2364,37,18,16-06-2025,CHECKOUT,Drop-off,NULL
2365,63,2,24-01-2025,PRODUCTPAGE,View,56
2366,69,7,3/10/2025,HOMEPAGE,View,116
2367,59,12,17-04-2024,HOMEPAGE,Click,100
2368,79,18,14-09-2025,HOMEPAGE,View,140
2369,94,2,15-11-2024,HOMEPAGE,Click,181
2370,17,1,11/1/2024,HOMEPAGE,Click,70
2371,65,15,6/5/2023,CHECKOUT,Purchase,67
2372,98,19,26-06-2025,HOMEPAGE,View,213
2373,80,4,21-07-2023,HOMEPAGE,View,93
2374,8,17,12/9/2025,HOMEPAGE,View,293
2375,29,13,3/4/2025,HOMEPAGE,View,188
2376,24,8,14-08-2025,HOMEPAGE,Click,20
2377,66,20,28-06-2023,CHECKOUT,Purchase,21
2378,77,14,22-08-2024,CHECKOUT,Drop-off,113
2379,42,10,29-03-2025,HOMEPAGE,Click,25
2380,12,9,11/1/2023,CHECKOUT,Purchase,123
2381,4,19,9/2/2023,HOMEPAGE,View,273
2382,82,3,26-02-2023,PRODUCTPAGE,View,131
2383,22,2,6/9/2023,HOMEPAGE,Click,195
2384,11,7,8/1/2023,PRODUCTPAGE,Click,17
2385,76,15,20-09-2025,CHECKOUT,Purchase,254
2386,94,10,17-09-2024,HOMEPAGE,View,279
2387,22,2,4/6/2024,PRODUCTPAGE,View,92
2388,54,4,1/11/2024,HOMEPAGE,View,58
2389,88,16,4/6/2023,HOMEPAGE,Click,95
2390,45,1,30-09-2024,CHECKOUT,Purchase,91
2391,11,15,22-07-2024,CHECKOUT,Drop-off,177
2392,58,2,11/11/2023,PRODUCTPAGE,View,140
2393,52,20,2/10/2023,HOMEPAGE,Click,163
2394,87,5,30-09-2025,PRODUCTPAGE,Click,273
2395,74,9,11/10/2023,PRODUCTPAGE,Click,245
2396,59,13,10/8/2025,PRODUCTPAGE,Click,89
2397,72,9,8/11/2025,PRODUCTPAGE,Click,197
2398,97,5,2/12/2024,HOMEPAGE,Click,66
2399,2,17,20-03-2024,CHECKOUT,Purchase,197
2400,85,18,26-04-2024,PRODUCTPAGE,View,135
2401,15,4,2/7/2023,HOMEPAGE,Click,86
2402,70,2,8/7/2023,PRODUCTPAGE,Click,222
2403,63,14,9/8/2023,PRODUCTPAGE,Click,274
2404,47,19,9/12/2023,CHECKOUT,Purchase,55
2405,78,11,26-08-2023,PRODUCTPAGE,View,287
2406,69,11,22-01-2024,PRODUCTPAGE,View,172
2407,23,12,2/2/2025,CHECKOUT,Drop-off,218.6666667
2408,46,8,23-08-2023,PRODUCTPAGE,View,186
2409,39,18,18-06-2025,HOMEPAGE,Click,141
2410,43,4,6/10/2025,PRODUCTPAGE,Click,224
2411,23,1,25-05-2024,CHECKOUT,Purchase,44
2412,88,12,18-01-2025,PRODUCTPAGE,View,108
2413,30,14,2/5/2023,PRODUCTPAGE,View,73
2414,75,12,3/9/2024,HOMEPAGE,Click,159
2415,83,16,12/8/2024,PRODUCTPAGE,Click,193
2416,29,20,3/3/2023,PRODUCTPAGE,Click,163
2417,42,12,15-12-2023,CHECKOUT,Purchase,171
2418,92,6,27-10-2025,HOMEPAGE,View,238
2419,58,14,14-02-2023,PRODUCTPAGE,View,63
2420,69,1,8/12/2025,PRODUCTPAGE,View,166
2421,62,5,21-02-2024,HOMEPAGE,View,178
2422,15,2,29-11-2023,PRODUCTPAGE,View,185
2423,97,8,15-10-2025,CHECKOUT,Drop-off,157
2424,81,17,16-11-2023,PRODUCTPAGE,View,76
2425,45,11,12/10/2024,PRODUCTPAGE,View,187
2426,71,19,11/5/2024,PRODUCTPAGE,View,192
2427,57,1,25-12-2023,HOMEPAGE,Click,155
2428,87,9,20-07-2023,CHECKOUT,Purchase,150
2429,32,19,19-02-2024,PRODUCTPAGE,View,251
2430,41,1,31-08-2023,HOMEPAGE,View,251
2431,52,2,8/5/2025,HOMEPAGE,View,12
2432,76,20,29-03-2024,HOMEPAGE,Click,160
2433,90,8,30-01-2024,PRODUCTPAGE,Click,256
2434,77,16,31-05-2023,HOMEPAGE,Click,152
2435,71,3,25-02-2025,PRODUCTPAGE,Click,101
2436,19,16,11/8/2023,HOMEPAGE,View,275
2437,9,12,27-04-2023,CHECKOUT,Drop-off,157
2438,41,5,11/8/2023,CHECKOUT,Drop-off,181.3333333
2439,6,10,7/1/2025,CHECKOUT,Drop-off,108
2440,69,8,9/5/2025,HOMEPAGE,View,107
2441,43,20,19-02-2025,CHECKOUT,Drop-off,194.2
2442,100,15,6/9/2025,PRODUCTPAGE,View,248
2443,82,2,21-09-2023,HOMEPAGE,View,125
2444,21,15,16-05-2024,PRODUCTPAGE,View,134
2445,84,9,25-05-2025,PRODUCTPAGE,View,99
2446,21,1,16-11-2024,PRODUCTPAGE,View,22
2447,29,5,23-11-2025,HOMEPAGE,View,264
2448,4,7,23-10-2023,HOMEPAGE,View,24
2449,64,12,18-09-2024,HOMEPAGE,View,239
2450,98,4,20-07-2023,CHECKOUT,Drop-off,187.6
2451,99,13,13-07-2024,PRODUCTPAGE,View,73
2452,42,7,29-04-2024,PRODUCTPAGE,View,292
2453,64,11,29-05-2025,HOMEPAGE,View,32
2454,51,16,16-05-2025,HOMEPAGE,Click,48
2455,33,9,18-03-2025,PRODUCTPAGE,Click,144
2456,69,15,21-03-2025,HOMEPAGE,View,217
